0,0,0,0,0,0,0,0,0,65,22
0,0,0,0,0,0,0,0,65,65,22
0,0,0,0,0,0,0,65,65,65,22
0,0,0,0,0,0,65,65,65,65,22
0,0,0,0,0,65,65,65,65,65,22
0,0,0,0,65,65,65,65,65,65,22
0,0,0,65,65,65,65,65,65,65,22
0,0,65,65,65,65,65,65,65,65,22
0,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,66,22
0,0,0,0,0,0,0,0,0,81,22
0,0,0,0,0,0,0,0,81,0,22
0,0,0,0,0,0,0,81,0,0,22
0,0,0,0,0,0,81,0,0,65,22
0,0,0,0,0,81,0,0,65,65,22
0,0,0,0,81,0,0,65,65,65,22
0,0,0,81,0,0,65,65,65,65,22
0,0,81,0,0,65,65,65,65,65,22
0,81,0,0,65,65,65,65,65,65,22
81,0,0,65,65,65,65,65,65,65,22
0,0,65,65,65,65,65,65,65,65,22
0,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
65,65,65,65,65,65,65,65,65,65,22
